metric,value
experiment_name,baseline_v4
strategy,MoLE-Flow
final_average_img_auc,0.7312781954887217
final_average_pixel_auc,0.8141321525431297
total_classes,3
total_tasks,3
final_routing_accuracy,1.0
---ablation_config---,
use_lora,True
use_router,True
use_task_adapter,True
use_pos_embedding,True
use_task_bias,True
use_mahalanobis,True
---class_results---,
leather_img_auc,1.0
leather_pixel_auc,0.9199421744234548
grid_img_auc,0.5338345864661654
grid_pixel_auc,0.724797294213048
transistor_img_auc,0.6599999999999999
transistor_pixel_auc,0.7976569889928862
---additional_metrics---,
overall_routing_accuracy,1.0
task_0_routing_accuracy,1.0
task_1_routing_accuracy,1.0
task_2_routing_accuracy,1.0
oracle_mean_img_auc,0.7312781954887217
oracle_mean_pixel_auc,0.8141321525431297
